id_mgn,latitude,longitude,site_id,snow_depth
31831,80.3041833,-86.798005,1,0.06
31832,80.30421,-86.7980166,1,0.112
31833,80.3042367,-86.7980117,1,0.16
31834,80.304255,-86.7980267,1,0.114
31835,80.30428,-86.7980183,1,0.155
31836,80.304305,-86.7980183,1,0.193
31837,80.3043233,-86.7980384,1,0.088
31838,80.3043483,-86.79802,1,0.098
31839,80.3043683,-86.7980217,1,0.051
31840,80.3044017,-86.7979917,1,0.164
31841,80.3044233,-86.7980017,1,0.13
31842,80.30445,-86.798005,1,0.104
31843,80.3044767,-86.79798,1,0.131
31844,80.3045034,-86.798005,1,0.116
31845,80.3045217,-86.7980083,1,0.093
31846,80.30455,-86.79799,1,0.083
31847,80.3045717,-86.7979917,1,0.348
31848,80.304585,-86.79797,1,0.158
31849,80.3046183,-86.79792,1,0.142
31850,80.3046317,-86.7979317,1,0.178
31851,80.3046533,-86.7979416,1,0.139
31852,80.304685,-86.79794,1,0.172
31853,80.3047133,-86.7979383,1,0.254
31854,80.30473,-86.7979383,1,0.332
31855,80.3047484,-86.7979166,1,0.287
31856,80.3047633,-86.7979033,1,0.261
31857,80.3047816,-86.7979183,1,0.152
31858,80.3048133,-86.7979017,1,0.092
31859,80.3048334,-86.7978983,1,0.219
31860,80.3048467,-86.7979266,1,0.265
31861,80.3048683,-86.7979067,1,0.371
31862,80.304895,-86.7979033,1,0.199
31863,80.30491,-86.7979317,1,0.179
31864,80.3049317,-86.7979383,1,0.143
31865,80.30496,-86.7979416,1,0.151
31866,80.30498,-86.797965,1,0.15
31867,80.3050033,-86.79797,1,0.122
31868,80.3050233,-86.7979534,1,0.11
31869,80.30505,-86.7979617,1,0.112
31870,80.3050767,-86.7979683,1,0.115
31871,80.3051,-86.7979783,1,0.127
31872,80.3051267,-86.7979783,1,0.222
31873,80.30515,-86.79797,1,0.189
31874,80.30517,-86.797965,1,0.233
31875,80.3051967,-86.7979583,1,0.303
31876,80.3052016,-86.7980083,1,0.239
31877,80.3052,-86.7980966,1,0.154
31878,80.3051967,-86.7982184,1,0.185
31879,80.3052016,-86.798285,1,0.216
31880,80.3052,-86.7983933,1,0.202
31881,80.3051933,-86.7985266,1,0.11
31882,80.3051967,-86.7986284,1,0.159
31883,80.3051967,-86.7987867,1,0.127
31884,80.305195,-86.798925,1,0.232
31885,80.3051883,-86.7990316,1,0.207
31886,80.305195,-86.7992333,1,0.244
31887,80.3051883,-86.7993583,1,0.364
31888,80.3051834,-86.7994,1,0.461
31889,80.3051834,-86.7995166,1,0.452
31890,80.3051767,-86.7996017,1,0.386
31891,80.3051667,-86.7997217,1,0.2
31892,80.3051667,-86.7998034,1,0.199
31893,80.30516,-86.7999534,1,0.217
31894,80.3051483,-86.800035,1,0.176
31895,80.305145,-86.8001583,1,0.176
31896,80.30514,-86.800275,1,0.157
31897,80.3051333,-86.800435,1,0.15
31898,80.3051267,-86.800575,1,0.096
31899,80.30512,-86.8007366,1,0.13
31900,80.3051133,-86.800875,1,0.081
31901,80.3051033,-86.8010066,1,0.185
31902,80.3050984,-86.80118,1,0.164
31903,80.3050933,-86.8012484,1,0.186
31904,80.3050833,-86.8014067,1,0.177
31905,80.30508,-86.8015366,1,0.166
31906,80.3050767,-86.80166,1,0.199
31907,80.3050667,-86.8018017,1,0.105
31908,80.30506,-86.80192,1,0.152
31909,80.3050483,-86.80207,1,0.168
31910,80.3050383,-86.8022183,1,0.258
31911,80.3050367,-86.8023317,1,0.202
31912,80.30503,-86.80242,1,0.196
31913,80.305025,-86.8025466,1,0.238
31914,80.30502,-86.8026867,1,0.123
31915,80.3050183,-86.8028166,1,0.205
31916,80.30501,-86.8029,1,0.249
31917,80.305,-86.8030166,1,0.302
31918,80.30499,-86.8032183,1,0.3
31919,80.3049933,-86.8033084,1,0.066
31920,80.3049833,-86.803425,1,0.338
31921,80.3049783,-86.803535,1,0.317
31922,80.3049766,-86.8036183,1,0.303
31923,80.3049733,-86.80371,1,0.268
31924,80.3049667,-86.8038066,1,0.298
31925,80.3049633,-86.8039334,1,0.292
31926,80.30496,-86.8040417,1,0.346
31927,80.3049533,-86.8041983,1,0.319
31928,80.3052067,-86.7980083,1,0.224
31929,80.3052267,-86.7979867,1,0.408
31930,80.30526,-86.798015,1,0.306
31931,80.3052734,-86.797995,1,0.278
31932,80.3052967,-86.7979917,1,0.226
31933,80.3053183,-86.798045,1,0.255
31934,80.30534,-86.798055,1,0.314
31935,80.30537,-86.7980366,1,0.334
31936,80.3053833,-86.7980683,1,0.242
31937,80.3054183,-86.798065,1,0.202
31938,80.3054383,-86.7980583,1,0.266
31939,80.3054567,-86.798055,1,0.194
31940,80.3054833,-86.798045,1,0.189
31941,80.3054983,-86.7980783,1,0.15
31942,80.305535,-86.7981117,1,0.133
31943,80.3055483,-86.7980783,1,0.27
31944,80.3055716,-86.7980917,1,0.147
31945,80.3055917,-86.7980983,1,0.218
31946,80.3056183,-86.7980966,1,0.227
31947,80.3056433,-86.7980966,1,0.281
31948,80.3056617,-86.7981066,1,0.18
31949,80.3056883,-86.79811,1,0.225
31950,80.305705,-86.7981266,1,0.256
31951,80.30573,-86.7981283,1,0.308
31952,80.305745,-86.7981466,1,0.42
31953,80.30576,-86.7981634,1,0.152
31954,80.3057867,-86.7981834,1,0.239
31955,80.3058,-86.798175,1,0.274
31956,80.3058316,-86.7981784,1,0.266
31957,80.3058467,-86.798185,1,0.233
31958,80.3058634,-86.79818,1,0.193
31959,80.3058833,-86.79819,1,0.11
31960,80.30591,-86.798195,1,0.272
31961,80.305935,-86.7982083,1,0.28
31962,80.3059583,-86.7982034,1,0.226
31963,80.305985,-86.7982233,1,0.495
31964,80.3059983,-86.7981717,1,0.385
31965,80.3060133,-86.7981966,1,0.121
31966,80.306035,-86.7981934,1,0.137
31967,80.3060583,-86.798195,1,0.09
31968,80.3060733,-86.7982184,1,0.118
31969,80.3061,-86.7982434,1,0.11
31970,80.3061217,-86.7982634,1,0.087
31971,80.30614,-86.79828,1,0.11
31972,80.3061667,-86.7982866,1,0.16
31973,80.30619,-86.7983166,1,0.146
31974,80.306215,-86.7983234,1,0.164
31975,80.30623,-86.79832,1,0.227
31976,80.3062617,-86.7983533,1,0.225
31977,80.3062917,-86.7983583,1,0.183
31978,80.30631,-86.7983734,1,0.213
31979,80.306325,-86.79835,1,0.164
31980,80.3063467,-86.798365,1,0.134
31981,80.30637,-86.79839,1,0.129
31982,80.3063967,-86.7983866,1,0.157
31983,80.3064117,-86.7984034,1,0.207
31984,80.3064383,-86.7984217,1,0.195
31985,80.306465,-86.7984183,1,0.242
31986,80.3064817,-86.7984267,1,0.211
31987,80.3065133,-86.798445,1,0.209
31988,80.30654,-86.7984466,1,0.202
31989,80.3065567,-86.7984483,1,0.347
31990,80.3065733,-86.7984466,1,0.175
31991,80.3065917,-86.7984583,1,0.34
31992,80.3066133,-86.7984917,1,0.358
31993,80.306635,-86.7985066,1,0.223
31994,80.30666,-86.7984866,1,0.216
31995,80.3066767,-86.7985183,1,0.137
31996,80.3067034,-86.7985083,1,0.12
31997,80.3067283,-86.7985066,1,0.182
31998,80.3067533,-86.7984966,1,0.214
31999,80.3067683,-86.79852,1,0.269
32000,80.3067983,-86.79853,1,0.219
32001,80.306835,-86.798535,1,0.24
32002,80.306855,-86.7985066,1,0.225
32003,80.3068633,-86.7985266,1,0.229
32004,80.3068833,-86.79852,1,0.198
32005,80.3069083,-86.7985317,1,0.352
32006,80.30692,-86.798555,1,0.214
32007,80.306955,-86.7985483,1,0.295
32008,80.3069667,-86.7985534,1,0.382
32009,80.3069817,-86.798545,1,0.29
32010,80.3070033,-86.7985633,1,0.201
32011,80.307025,-86.7985817,1,0.165
32012,80.3070567,-86.798575,1,0.178
32013,80.3070733,-86.7985817,1,0.165
32014,80.3070933,-86.7985834,1,0.177
32015,80.30712,-86.79857,1,0.08
32016,80.3071517,-86.7985633,1,0.102
32017,80.3071766,-86.7985717,1,0.1
32018,80.3071983,-86.7985633,1,0.142
32019,80.3072183,-86.798585,1,0.093
32020,80.307235,-86.7986317,1,0.124
32021,80.3072633,-86.798585,1,0.148
32022,80.3072867,-86.7985817,1,0.225
32023,80.3073033,-86.79863,1,0.212
32024,80.3073317,-86.7986217,1,0.204
32025,80.30735,-86.7986284,1,0.185
32026,80.3073817,-86.7986134,1,0.198
32027,80.3074017,-86.7986416,1,0.327
32028,80.3074267,-86.79866,1,0.415
32029,80.3074533,-86.7986617,1,0.327
32030,80.3074717,-86.7986566,1,0.241
32031,80.3074917,-86.7986666,1,0.182
32032,80.3075183,-86.7986766,1,0.257
32033,80.3075333,-86.7987166,1,0.269
32034,80.3075584,-86.7986867,1,0.317
32035,80.3075733,-86.7987,1,0.337
32036,80.3075867,-86.7987,1,0.226
32037,80.3076083,-86.798705,1,0.174
32038,80.30762,-86.7987117,1,0.174
32039,80.3076417,-86.7987234,1,0.121
32040,80.3076634,-86.79872,1,0.146
32041,80.30769,-86.79875,1,0.125
32042,80.3077016,-86.79871,1,0.147
32043,80.3077016,-86.798595,1,0.11
32044,80.3077033,-86.7985083,1,0.141
32045,80.3077083,-86.7984,1,0.146
32046,80.3077117,-86.7982584,1,0.165
32047,80.3077133,-86.7982117,1,0.281
32048,80.3077117,-86.79808,1,0.179
32049,80.3077183,-86.7979634,1,0.179
32050,80.30772,-86.7979067,1,0.215
32051,80.3077267,-86.7977683,1,0.168
32052,80.3077283,-86.7977166,1,0.327
32053,80.307735,-86.797595,1,0.317
32054,80.30774,-86.797505,1,0.176
32055,80.3077483,-86.79744,1,0.15
32056,80.3077517,-86.7973234,1,0.178
32057,80.3077567,-86.7972483,1,0.192
32058,80.3077666,-86.7970833,1,0.196
32059,80.3077717,-86.7969834,1,0.218
32060,80.3077833,-86.7968782,1,0.107
32061,80.3077866,-86.7967483,1,0.341
32062,80.307795,-86.7966966,1,0.344
32063,80.307805,-86.796535,1,0.511
32064,80.3078167,-86.7964783,1,0.348
32065,80.3078184,-86.79641,1,0.426
32066,80.3078317,-86.7963034,1,0.515
32067,80.307835,-86.7962434,1,0.491
32068,80.3078433,-86.7961334,1,0.395
32069,80.3078533,-86.7960483,1,0.503
32070,80.3078566,-86.7960117,1,0.237
32071,80.3078683,-86.7959216,1,0.135
32072,80.30788,-86.7957734,1,0.311
32073,80.3078983,-86.795665,1,0.253
32074,80.3079084,-86.7955716,1,0.126
32075,80.30792,-86.7954483,1,0.225
32076,80.3079317,-86.7953666,1,0.155
32077,80.3079416,-86.7953167,1,0.083
32078,80.3079533,-86.7952017,1,0.193
32079,80.3079633,-86.795145,1,0.211
32080,80.3079683,-86.7951266,1,0.21
32081,80.3079783,-86.7950217,1,0.22
32082,80.3079817,-86.79496,1,0.388
32083,80.3079883,-86.7948634,1,0.426
32084,80.3079983,-86.79472,1,0.47
32085,80.3080117,-86.7946666,1,0.071
32086,80.3080217,-86.794585,1,0.319
32087,80.3080383,-86.79449,1,0.399
32088,80.3080517,-86.7943867,1,0.41
32089,80.3080634,-86.7942866,1,0.443
32090,80.308075,-86.7941917,1,0.318
32091,80.3080867,-86.794105,1,0.188
32092,80.3080967,-86.7940083,1,0.263
32093,80.3081117,-86.7939083,1,0.256
32094,80.30812,-86.79385,1,0.075
32095,80.308135,-86.79369,1,0.16
32096,80.30815,-86.7936266,1,0.28
32097,80.307705,-86.798795,1,0.125
32098,80.3077267,-86.7987917,1,0.115
32099,80.30775,-86.7987934,1,0.137
32100,80.307775,-86.7988133,1,0.103
32101,80.3077933,-86.7988083,1,0.114
32102,80.3078217,-86.7988133,1,0.154
32103,80.307845,-86.798815,1,0.151
32104,80.307865,-86.798805,1,0.178
32105,80.3078967,-86.7988183,1,0.165
32106,80.30792,-86.7988034,1,0.135
32107,80.3079416,-86.79883,1,0.207
32108,80.3079667,-86.7988266,1,0.086
32109,80.307985,-86.7988366,1,0.137
32110,80.3080133,-86.7988183,1,0.105
32111,80.3080367,-86.7988417,1,0.164
32112,80.30806,-86.798825,1,0.103
32113,80.30808,-86.7988466,1,0.132
32114,80.3081017,-86.7988566,1,0.122
32115,80.30813,-86.7988666,1,0.078
32116,80.3081517,-86.7988666,1,0.106
32117,80.30817,-86.7988766,1,0.134
32118,80.308185,-86.7988766,1,0.147
32119,80.3082083,-86.7988999,1,0.198
32120,80.3082267,-86.798895,1,0.145
32121,80.308255,-86.7989233,1,0.173
32122,80.3082767,-86.7989584,1,0.158
32123,80.3082967,-86.7989584,1,0.23
32124,80.3083267,-86.7989567,1,0.198
32125,80.3083383,-86.79896,1,0.189
32126,80.3083667,-86.7989434,1,0.325
32127,80.30838,-86.7989584,1,0.139
32128,80.3083967,-86.7989701,1,0.219
32129,80.3084267,-86.79894,1,0.116
32130,80.3084483,-86.7989283,1,0.174
32131,80.3084633,-86.7989567,1,0.314
32132,80.3084833,-86.7989417,1,0.233
32133,80.3084983,-86.7989734,1,0.133
32134,80.308525,-86.79895,1,0.161
32135,80.3085467,-86.7989466,1,0.131
32136,80.3085783,-86.7989017,1,0.168
32137,80.308595,-86.7989334,1,0.081
32138,80.3086233,-86.798915,1,0.137
32139,80.308645,-86.79891,1,0.189
32140,80.30867,-86.798945,1,0.257
32141,80.30869,-86.7989616,1,0.21
32142,80.308715,-86.7989133,1,0.137
32143,80.308735,-86.7989184,1,0.183
32144,80.3087617,-86.79892,1,0.241
32145,80.3087783,-86.79893,1,0.179
32146,80.3088117,-86.7988766,1,0.211
32147,80.3088183,-86.7989034,1,0.228
32148,80.308835,-86.7989283,1,0.178
32149,80.3088666,-86.7988966,1,0.174
32150,80.3088866,-86.7989117,1,0.124
32151,80.30891,-86.7989117,1,0.114
32152,80.3089367,-86.7989066,1,0.175
32153,80.3089567,-86.798925,1,0.149
32154,80.30897,-86.79896,1,0.222
32155,80.308995,-86.7989483,1,0.176
32156,80.309015,-86.79896,1,0.229
32157,80.309035,-86.79895,1,0.128
32158,80.30906,-86.7989167,1,0.176
32159,80.3090767,-86.7988883,1,0.209
32160,80.3091067,-86.7988999,1,0.293
32161,80.3091267,-86.798895,1,0.171
32162,80.3091517,-86.7988666,1,0.274
32163,80.3091634,-86.7988999,1,0.203
32164,80.3091817,-86.7989083,1,0.115
32165,80.3092083,-86.798885,1,0.242
32166,80.309235,-86.7988817,1,0.282
32167,80.3092533,-86.798885,1,0.118
32168,80.3092667,-86.7988966,1,0.106
32169,80.3092933,-86.7988883,1,0.185
32170,80.3093133,-86.7988934,1,0.15
32171,80.3093384,-86.798865,1,0.145
32172,80.309365,-86.7988917,1,0.116
32173,80.3093817,-86.798875,1,0.154
32174,80.30941,-86.7988766,1,0.245
32175,80.3094333,-86.7988917,1,0.136
32176,80.309455,-86.7988966,1,0.112
32177,80.3094783,-86.7989266,1,0.16
32178,80.3095017,-86.7989283,1,0.114
32179,80.3095333,-86.798905,1,0.095
32180,80.30955,-86.7989184,1,0.114
32181,80.309575,-86.7989417,1,0.098
32182,80.3096017,-86.7989233,1,0.246
32183,80.309615,-86.7989434,1,0.094
32184,80.3096417,-86.7989417,1,0.185
32185,80.3096617,-86.7989517,1,0.105
32186,80.3096867,-86.7989283,1,0.091
32187,80.3097083,-86.79894,1,0.11
32188,80.3097383,-86.798935,1,0.259
32189,80.309755,-86.7989533,1,0.246
32190,80.3097767,-86.7989417,1,0.177
32191,80.309795,-86.7989533,1,0.125
32192,80.309825,-86.7989334,1,0.216
32193,80.3098333,-86.7989533,1,0.186
32194,80.309855,-86.798955,1,0.132
32195,80.3098817,-86.7989283,1,0.152
32196,80.3099,-86.7989466,1,0.157
32197,80.3099283,-86.7989483,1,0.109
32198,80.3099433,-86.7989483,1,0.117
32199,80.3099667,-86.7989567,1,0.082
32200,80.30999,-86.7989616,1,0.114
32201,80.3100117,-86.7989717,1,0.079
32202,80.3100367,-86.7989334,1,0.263
32203,80.3100533,-86.798945,1,0.13
32204,80.310075,-86.7989567,1,0.185
32205,80.3101017,-86.798955,1,0.268
32206,80.3101083,-86.7989634,1,0.284
32207,80.3101217,-86.7989701,1,0.37
32208,80.31014,-86.7989916,1,0.317
32209,80.31015,-86.7989434,1,0.28
32210,80.3101583,-86.7990017,1,0.162
32211,80.3101633,-86.799075,1,0.229
32212,80.31016,-86.7992099,1,0.316
32213,80.3101567,-86.7992617,1,0.331
32214,80.31016,-86.7994134,1,0.403
32215,80.3101567,-86.7994934,1,0.315
32216,80.310155,-86.79959,1,0.199
32217,80.310155,-86.79968,1,0.25
32218,80.3101517,-86.7997867,1,0.219
32219,80.3101467,-86.7999083,1,0.198
32220,80.3101434,-86.7999517,1,0.227
32221,80.3101383,-86.8001217,1,0.301
32222,80.3101317,-86.8002117,1,0.191
32223,80.3101317,-86.80029,1,0.143
32224,80.3101283,-86.8004084,1,0.274
32225,80.3101234,-86.800505,1,0.224
32226,80.3101133,-86.8006066,1,0.134
32227,80.3101067,-86.8007483,1,0.086
32228,80.3100967,-86.8008534,1,0.284
32229,80.3100916,-86.800975,1,0.23
32230,80.3100833,-86.8010583,1,0.094
32231,80.31007,-86.8011983,1,0.173
32232,80.3100633,-86.80131,1,0.182
32233,80.3100516,-86.8014267,1,0.176
32234,80.3100417,-86.8015067,1,0.069
32235,80.3100333,-86.8016,1,0.125
32236,80.310025,-86.8017,1,0.084
32237,80.3100167,-86.8018266,1,0.082
32238,80.310005,-86.80195,1,0.162
32239,80.3099967,-86.802025,1,0.14
32240,80.309985,-86.8021616,1,0.178
32241,80.3099783,-86.8022517,1,0.186
32242,80.30997,-86.802365,1,0.143
32243,80.3099583,-86.8024583,1,0.084
32244,80.3099433,-86.8025417,1,0.148
32245,80.3099367,-86.80262,1,0.077
32246,80.3099283,-86.8027117,1,0.111
32247,80.309915,-86.8028066,1,0.172
32248,80.3099033,-86.80295,1,0.165
32249,80.3098966,-86.8030067,1,0.161
32250,80.3101717,-86.799,1,0.412
32251,80.310185,-86.79899,1,0.166
32252,80.3102067,-86.7989701,1,0.223
32253,80.310225,-86.798945,1,0.403
32254,80.3102333,-86.7989517,1,0.343
32255,80.310255,-86.7989283,1,0.624
32256,80.3102733,-86.7988983,1,0.4
32257,80.3102917,-86.7989283,1,0.285
32258,80.3103117,-86.7989117,1,0.167
32259,80.3103333,-86.7989117,1,0.137
32260,80.3103533,-86.7989083,1,0.183
32261,80.3103783,-86.79892,1,0.313
32262,80.3104067,-86.7989167,1,0.345
32263,80.31042,-86.79892,1,0.355
32264,80.31044,-86.7989167,1,0.306
32265,80.3104633,-86.798915,1,0.315
32266,80.3104783,-86.7989167,1,0.23
32267,80.3104983,-86.7989184,1,0.115
32268,80.310525,-86.7988766,1,0.307
32269,80.310545,-86.7988866,1,0.309
32270,80.3105667,-86.7989034,1,0.369
32271,80.31059,-86.798875,1,0.194
32272,80.3106067,-86.79888,1,0.241
32273,80.3106367,-86.7988717,1,0.225
32274,80.3106533,-86.7988717,1,0.36
32275,80.31067,-86.7988866,1,0.109
32276,80.3106933,-86.7988784,1,0.291
32277,80.3107117,-86.7988683,1,0.384
32278,80.310735,-86.7989017,1,0.156
32279,80.3107516,-86.7989066,1,0.069
32280,80.31077,-86.7989167,1,0.079
32281,80.3107967,-86.7989517,1,0.109
32282,80.310825,-86.7989883,1,0.361
32283,80.310845,-86.7989834,1,0.147
32284,80.31087,-86.798975,1,0.127
32285,80.3109,-86.7989983,1,0.314
32286,80.3109134,-86.79899,1,0.169
32287,80.3109333,-86.7989934,1,0.108
32288,80.3109583,-86.7989883,1,0.154
32289,80.3109867,-86.7989766,1,0.207
32290,80.3110033,-86.7990167,1,0.106
32291,80.3110333,-86.799,1,0.175
32292,80.31106,-86.79901,1,0.183
32293,80.3110767,-86.799015,1,0.133
32294,80.3111,-86.7990117,1,0.256
32295,80.31112,-86.7990316,1,0.119
32296,80.311145,-86.7990683,1,0.146
32297,80.3111683,-86.7990933,1,0.155
32298,80.3111967,-86.79905,1,0.115
32299,80.311215,-86.7990583,1,0.156
32300,80.3112417,-86.7990316,1,0.242
32301,80.3112634,-86.79903,1,0.257
32302,80.3112766,-86.7990167,1,0.03
32303,80.3112917,-86.7989666,1,0.086
32304,80.3113033,-86.7989184,1,0.121
32305,80.3113183,-86.7988483,1,0.445
32306,80.311325,-86.7988083,1,0.665
32307,80.3113333,-86.7987083,1,0.08
32308,80.311345,-86.7986483,1,0.081
32309,80.3113683,-86.798565,1,0.593
32310,80.3113817,-86.7985233,1,0.173
32311,80.3113984,-86.798575,1,0.081
32312,80.3114184,-86.798625,1,0.266
32313,80.3114267,-86.798675,1,0.116
32314,80.3114384,-86.7987234,1,0.232
32315,80.31145,-86.7988117,1,0.158
32316,80.31147,-86.7988999,1,0.358
32317,80.3114883,-86.7989233,1,0.237
32318,80.3115017,-86.7989083,1,0.063
32319,80.3115267,-86.798925,1,0.023
32320,80.3115467,-86.79894,1,0.084
32321,80.3115683,-86.79894,1,0.164
32322,80.3115883,-86.7989167,1,0.224
32323,80.311615,-86.7988966,1,0.518
32324,80.311635,-86.7989117,1,0.37
32325,80.3116533,-86.79892,1,0.176
32326,80.311675,-86.79891,1,0.204
32327,80.3117017,-86.7988766,1,0.092
32328,80.311715,-86.7988934,1,0.099
32329,80.3117467,-86.7988966,1,0.071
32330,80.3117567,-86.798935,1,0.074
32331,80.3117817,-86.7989317,1,0.144
32332,80.3118,-86.7989483,1,0.127
32333,80.3118216,-86.7989266,1,0.143
32334,80.3118467,-86.7989366,1,0.106
32335,80.3118633,-86.7989417,1,0.105
32336,80.31189,-86.798955,1,0.126
32337,80.3119117,-86.7989766,1,0.151
32338,80.3119333,-86.7989817,1,0.187
32339,80.31195,-86.7989817,1,0.149
32340,80.3119733,-86.798975,1,0.183
32341,80.3120067,-86.7989834,1,0.227
32342,80.312025,-86.7990167,1,0.167
32343,80.31205,-86.7990167,1,0.207
32344,80.31207,-86.7990234,1,0.216
32345,80.3120883,-86.7990167,1,0.239
32346,80.3121033,-86.7990034,1,0.254
32347,80.31211,-86.799025,1,0.158
32348,80.3121383,-86.7990217,1,0.206
32349,80.3121583,-86.7990517,1,0.176
32350,80.3121633,-86.7990683,1,0.262
32351,80.3121834,-86.7990617,1,0.215
32352,80.3122,-86.7990834,1,0.236
32353,80.3122317,-86.7991066,1,0.206
32354,80.31225,-86.7991083,1,0.269
32355,80.3122817,-86.7991034,1,0.258
32356,80.312295,-86.7991234,1,0.149
32357,80.3123217,-86.799105,1,0.257
32358,80.3123383,-86.7991183,1,0.213
32359,80.3123633,-86.799135,1,0.143
32360,80.31239,-86.7991633,1,0.183
32361,80.3124083,-86.7991666,1,0.17
32362,80.3124383,-86.7991716,1,0.159
32363,80.3124484,-86.799195,1,0.14
32364,80.31248,-86.7991917,1,0.156
32365,80.3124984,-86.7992099,1,0.149
32366,80.3125217,-86.7992117,1,0.106
32367,80.31255,-86.7992466,1,0.247
32368,80.3125683,-86.79925,1,0.274
32369,80.31259,-86.799255,1,0.162
32370,80.3126083,-86.7992734,1,0.171
32371,80.3126317,-86.7992734,1,0.136
32372,80.3126517,-86.799285,1,0.108
32373,80.312675,-86.79931,1,0.181
32374,80.3126983,-86.7993,1,0.242
32375,80.3127167,-86.7993334,1,0.272
32376,80.31275,-86.7993284,1,0.29
32377,80.31276,-86.7993366,1,0.203
32378,80.31279,-86.799345,1,0.283
32379,80.3128017,-86.7993717,1,0.272
32380,80.3128217,-86.7993783,1,0.147
32381,80.312845,-86.7993717,1,0.196
32382,80.312865,-86.7993934,1,0.256
32383,80.3128867,-86.7994017,1,0.216
32384,80.3129033,-86.7994067,1,0.201
32385,80.3129267,-86.79941,1,0.17
32386,80.3129283,-86.79931,1,0.23
32387,80.3129317,-86.799185,1,0.111
32388,80.3129333,-86.7990766,1,0.141
32389,80.3129367,-86.7989934,1,0.177
32390,80.3129383,-86.7988483,1,0.104
32391,80.3129433,-86.79874,1,0.088
32392,80.31295,-86.7986166,1,0.129
32393,80.3129567,-86.79849,1,0.103
32394,80.3129583,-86.7984,1,0.066
32395,80.3129633,-86.7982717,1,0.083
32396,80.3129734,-86.7981483,1,0.089
32397,80.31298,-86.79801,1,0.104
32398,80.312985,-86.79791,1,0.16
32399,80.3129883,-86.797815,1,0.093
32400,80.3129916,-86.7976783,1,0.161
32401,80.3129933,-86.7975083,1,0.199
32402,80.312995,-86.7973734,1,0.347
32403,80.3129967,-86.7973384,1,0.168
32404,80.3129983,-86.7972,1,0.105
32405,80.3130033,-86.7970883,1,0.158
32406,80.31301,-86.7969501,1,0.096
32407,80.3130133,-86.7968317,1,0.063
32408,80.31302,-86.7966734,1,0.09
32409,80.3130267,-86.7965766,1,0.086
32410,80.3130317,-86.796435,1,0.198
32411,80.3130333,-86.79639,1,0.184
32412,80.3130383,-86.7962817,1,0.1
32413,80.3130417,-86.7961283,1,0.108
32414,80.3130417,-86.796045,1,0.159
32415,80.313045,-86.79595,1,0.193
32416,80.31305,-86.79586,1,0.166
32417,80.3130617,-86.7956883,1,0.162
32418,80.31307,-86.7955883,1,0.146
32419,80.3130733,-86.7955134,1,0.178
32420,80.31308,-86.7953717,1,0.131
32421,80.3130933,-86.7952717,1,0.093
32422,80.313095,-86.7951566,1,0.087
32423,80.3131033,-86.7950116,1,0.111
32424,80.3131067,-86.7949266,1,0.062
32425,80.313105,-86.7948066,1,0.105
32426,80.3131067,-86.7947117,1,0.199
32427,80.31311,-86.7945667,1,0.21
32428,80.313115,-86.7945,1,0.127
32429,80.3131233,-86.7943617,1,0.149
32430,80.3131284,-86.7942134,1,0.19
32431,80.31313,-86.7941566,1,0.242
32432,80.3131317,-86.7940166,1,0.315
32433,80.313135,-86.7939717,1,0.248
32434,80.3131433,-86.7938483,1,0.16
32435,80.3129216,-86.799435,1,0.198
32436,80.3129417,-86.7994334,1,0.265
32437,80.3129583,-86.799435,1,0.289
32438,80.3129817,-86.799465,1,0.308
32439,80.3129967,-86.79949,1,0.166
32440,80.3130183,-86.7994834,1,0.208
32441,80.3130383,-86.7995067,1,0.201
32442,80.31306,-86.7995234,1,0.167
32443,80.313085,-86.79955,1,0.126
32444,80.313105,-86.7995434,1,0.153
32445,80.3131284,-86.7995417,1,0.132
32446,80.3131617,-86.7995166,1,0.121
32447,80.3131833,-86.7995234,1,0.133
32448,80.313195,-86.7995183,1,0.173
32449,80.31322,-86.7995333,1,0.218
32450,80.3132333,-86.79954,1,0.18
32451,80.3132567,-86.7995683,1,0.252
32452,80.313275,-86.7995634,1,0.267
32453,80.313295,-86.7995384,1,0.273
32454,80.31331,-86.7995666,1,0.199
32455,80.31333,-86.7995767,1,0.235
32456,80.3133517,-86.7996083,1,0.241
32457,80.31337,-86.7996184,1,0.354
32458,80.31339,-86.7996483,1,0.263
32459,80.313405,-86.7996517,1,0.3
32460,80.3134266,-86.7996766,1,0.411
32461,80.3134467,-86.7996784,1,0.298
32462,80.3134683,-86.7996967,1,0.374
32463,80.3134817,-86.799705,1,0.366
32464,80.3135033,-86.7997167,1,0.172
32465,80.3135217,-86.7997567,1,0.245
32466,80.3135417,-86.7997533,1,0.201
32467,80.3135583,-86.7997634,1,0.189
32468,80.31359,-86.7997533,1,0.246
32469,80.3136083,-86.799775,1,0.198
32470,80.3136317,-86.7997533,1,0.242
32471,80.3136483,-86.7997417,1,0.155
32472,80.3136716,-86.7997617,1,0.132
32473,80.3136917,-86.799815,1,0.107
32474,80.3137133,-86.7998316,1,0.092
32475,80.3137417,-86.7998316,1,0.092
32476,80.313755,-86.7998267,1,0.143
32477,80.3137683,-86.7998417,1,0.093
32478,80.3137933,-86.79984,1,0.044
32479,80.313815,-86.7998633,1,0.048
32480,80.31384,-86.7998683,1,0.12
32481,80.3138567,-86.7998699,1,0.216
32482,80.3138784,-86.7998866,1,0.174
32483,80.3139017,-86.7998983,1,0.125
